"contrast","angle_type","estimate","SE","df","z.ratio","p.value"
"Early (Q1) - Late (Q4)","Main",-21.9250386542084,1.49677992279813,Inf,-14.6481378593193,1.38458586953329e-48
"Early (Q1) - Late (Q4)","NN1",26.7025695400616,1.49677992279813,Inf,17.8400105007708,3.45630977493141e-71
"Early (Q1) - Late (Q4)","NN2",-4.77753088599993,1.49677992279813,Inf,-3.1918726415495,0.00141353644786248
