Colony,Colony_Number,Sample,Slide,Polyp_ID,X,Y,NN_label,distance,NN_level,slide_id,polyp_uid,colony_num
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN2_Distance,1.5826178436156528,2,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN3_Distance,1.8509871992094964,3,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN4_Distance,2.1498943098872614,4,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN5_Distance,2.322443040466576,5,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN6_Distance,2.6654754128255536,6,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN7_Distance,2.7535977016331,7,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,10,18.49207449661849,19.58820894978775,NN8_Distance,2.876410379543738,8,1SG1T1,1SG1T1__10,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN1_Distance,1.8151441423695285,1,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN2_Distance,1.8509871992094964,2,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN3_Distance,1.8713778292293648,3,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN4_Distance,1.9340097606636124,4,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN5_Distance,2.837742788781264,5,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN6_Distance,2.9407068039356745,6,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN7_Distance,3.1577511716699687,7,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,11,16.641167164584726,19.605403712393596,NN8_Distance,3.2656866262847872,8,1SG1T1,1SG1T1__11,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN1_Distance,1.2844309878436342,1,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN2_Distance,1.505846502589258,2,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN3_Distance,1.5483419004274823,3,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN4_Distance,1.5826178436156528,4,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN5_Distance,1.7581714260548102,5,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN6_Distance,1.8339345593560443,6,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN7_Distance,2.1039502752473234,7,1SG1T1,1SG1T1__12,1
SC1,1,T1,1SG1T1,12,19.794771815935935,20.48690741600086,NN8_Distance,2.271446881897885,8,1SG1T1,1SG1T1__12,1
