genotype,replica,day,dist_perimeter,dist_nubbin,nubbin_perimeter_ratio
10,1,75,0.9038560174868924,5.559927941070361,6.151342507548212
10,1,75,0.3390523823384113,5.913465130886045,17.441154933351157
10,1,75,0.6924581663285408,5.516003239296324,7.9658288507774255
10,1,75,0.4774627175351963,5.811317505178136,12.171248752526427
10,1,75,1.014036877518168,5.086662143731241,5.016249661630383
10,1,75,0.8779735140012273,4.814957090537585,5.484171234954651
10,1,75,0.8615608757104974,5.06718589021316,5.881402037940081
10,1,85,1.430600878326765,6.921079689931327,4.837883014601698
10,1,85,1.2346360609726608,7.262133464902411,5.882003364765822
10,1,85,1.0801898912237444,6.38587085633461,5.91180394134227
10,1,85,1.3208382885885306,5.857624150888995,4.4347776722527845
10,1,85,0.9423150626720792,5.91846576098899,6.280771681826109
10,1,85,0.9369211547304742,6.085821146024549,6.495553137313105
10,1,85,1.117639025628826,5.9006062934981625,5.279527788659902
10,1,85,1.176280829187197,5.458991012000915,4.64089091358655
10,1,85,0.9488316319195207,5.06692265423345,5.340170462048026
10,1,85,1.2957560402222577,4.922625963175137,3.799037635457035
10,1,85,0.7607453301905668,5.677295647886153,7.462807095331088
10,1,85,0.9257283270780418,5.000272720073598,5.401447243011782
10,1,85,1.6836688776424888,5.516802913157898,3.2766555148792973
10,1,85,0.9554500109572537,6.6425215587096504,6.95224395052818
10,1,85,2.4400834985338737,5.340787859142727,2.188772581902113
10,1,95,1.505555620979614,7.10207209900654,4.7172432556065
10,1,95,0.9527029422674662,8.00312341449156,8.400439485831592
10,1,95,1.097152686381678,8.212265296788509,7.485070581991558
10,1,95,0.9204389168896696,7.621499548067136,8.280288249677195
10,1,95,1.0752944176584063,7.007827516448574,6.517124427846498
10,1,95,1.0889223583066334,6.599440775892279,6.060524632954519
10,1,95,1.0467960612535858,6.586606276305398,6.292158062209021
10,1,95,1.220444227064035,6.53684113549678,5.356116232547676
10,1,95,0.6548727378138202,6.705140939962668,10.23884573718342
10,1,95,0.9897208948718789,6.039710044876612,6.102437642946261
10,1,95,0.98063155254944,5.222566235647009,5.325717107581754
10,1,95,0.8811457946461952,6.498294533325203,7.374823295768495
