term,Sum Sq,Mean Sq,NumDF,DenDF,F value,Pr(>F)
genotype,2.4536702197465914,0.3067087774683239,8,36.95675737230329,2.1240640233642076,0.05806466277502477
nn_rank_num,9208.90105653434,9208.90105653434,1,28416.81217994979,63774.81463152898,0
genotype:nn_rank_num,137.3493789453347,17.16867236816684,8,28416.81217963429,118.89897513584071,1.1131350583002603e-196
